unit_id,total_cycles,RUL,setting1,setting2,setting3,condition_id
10.0002,0.2519,0.0,100.0,489.05,604.54,259
10.0003,0.252,0.0,100.0,489.05,604.5,257
10.0004,0.252,0.0,100.0,489.05,605.07,281
10.0005,0.2519,0.0,100.0,489.05,604.41,250
10.0006,0.252,0.0,100.0,489.05,605.95,296
10.0007,0.252,0.0,100.0,489.05,605.24,283
10.0008,0.252,0.0,100.0,489.05,604.76,272
10.0009,0.252,0.0,100.0,489.05,605.29,288
10.001,0.252,0.0,100.0,489.05,605.34,289
10.0011,0.2519,0.0,100.0,489.05,604.38,248
10.0012,0.252,0.0,100.0,489.05,604.6,262
10.0013,0.252,0.0,100.0,489.05,604.4,249
10.0014,0.252,0.0,100.0,489.05,604.77,273
10.0015,0.2519,0.0,100.0,489.05,605.58,294
10.0016,0.252,0.0,100.0,489.05,604.01,232
10.0017,0.2519,0.0,100.0,489.05,605.0,280
10.0018,0.252,0.0,100.0,489.05,604.41,250
10.0019,0.252,0.0,100.0,489.05,604.38,248
10.002,0.252,0.0,100.0,489.05,605.98,297
10.0021,0.252,0.0,100.0,489.05,604.48,255
10.0022,0.252,0.0,100.0,489.05,604.08,233
10.0023,0.2519,0.0,100.0,489.05,604.83,276
10.0024,0.2519,0.0,100.0,489.05,603.81,229
10.0025,0.2519,0.0,100.0,489.05,604.86,278
10.0026,0.252,0.0,100.0,489.05,604.63,264
10.0027,0.252,0.0,100.0,489.05,604.54,259
10.0028,0.2519,0.0,100.0,489.05,605.19,282
10.0029,0.252,0.0,100.0,489.05,604.46,253
10.003,0.252,0.0,100.0,489.05,604.47,254
10.0031,0.252,0.0,100.0,489.05,604.84,277
10.0032,0.252,0.0,100.0,489.05,603.39,225
10.0033,0.252,0.0,100.0,489.05,604.28,244
10.0034,0.2519,0.0,100.0,489.05,604.66,266
10.0035,0.252,0.0,100.0,489.05,604.21,242
10.0036,0.252,0.0,100.0,489.05,605.25,284
10.0037,0.2519,0.0,100.0,489.05,604.62,263
10.0038,0.252,0.0,100.0,489.05,604.01,232
10.0039,0.252,0.0,100.0,489.05,604.28,244
10.004,0.2519,0.0,100.0,489.05,605.07,281
10.0041,0.2519,0.0,100.0,489.05,604.54,259
10.0042,0.252,0.0,100.0,489.05,604.66,266
10.0043,0.2519,0.0,100.0,489.05,604.52,258
10.0044,0.2519,0.0,100.0,489.05,604.12,237
10.0045,0.252,0.0,100.0,489.05,605.8,295
10.0046,0.252,0.0,100.0,489.05,604.11,236
10.0047,0.2519,0.0,100.0,489.05,604.45,252
10.0048,0.252,0.0,100.0,489.05,605.27,286
10.0049,0.252,0.0,100.0,489.05,604.1,235
10.005,0.2519,0.0,100.0,489.05,605.53,293
10.0051,0.252,0.0,100.0,489.05,605.19,282
10.0052,0.252,0.0,100.0,489.05,604.08,233
10.0053,0.2519,0.0,100.0,489.05,604.68,268
10.0054,0.252,0.0,100.0,489.05,604.81,274
10.0055,0.252,0.0,100.0,489.05,604.42,251
10.0056,0.252,0.0,100.0,489.05,605.28,287
10.0057,0.252,0.0,100.0,489.05,604.12,237
10.0058,0.252,0.0,100.0,489.05,604.59,261
10.0059,0.2519,0.0,100.0,489.05,604.21,242
10.006,0.2519,0.0,100.0,489.05,604.17,239
10.0061,0.2519,0.0,100.0,489.05,603.79,227
10.0062,0.252,0.0,100.0,489.05,604.19,241
10.0063,0.2519,0.0,100.0,489.05,604.48,255
10.0064,0.252,0.0,100.0,489.05,604.48,255
10.0065,0.252,0.0,100.0,489.05,604.32,246
10.0066,0.252,0.0,100.0,489.05,604.73,270
10.0067,0.2519,0.0,100.0,489.05,604.48,255
10.0068,0.2519,0.0,100.0,489.05,604.55,260
10.0069,0.252,0.0,100.0,489.05,604.14,238
10.007,0.2519,0.0,100.0,489.05,604.64,265
10.0071,0.252,0.0,100.0,489.05,604.31,245
10.0072,0.252,0.0,100.0,489.05,604.52,258
10.0073,0.2519,0.0,100.0,489.05,605.26,285
10.0074,0.252,0.0,100.0,489.05,604.49,256
10.0075,0.2519,0.0,100.0,489.05,604.82,275
10.0076,0.2519,0.0,100.0,489.05,604.46,253
10.0077,0.252,0.0,100.0,489.05,604.09,234
10.0078,0.2519,0.0,100.0,489.05,604.1,235
10.0079,0.252,0.0,100.0,489.05,605.43,290
10.008,0.2517,0.0,100.0,489.05,604.14,238
19.998,0.702,0.0,100.0,491.19,608.08,367
19.9981,0.702,0.0,100.0,491.19,607.41,352
19.9982,0.702,0.0,100.0,491.19,606.94,328
19.9983,0.702,0.0,100.0,491.19,606.9,325
19.9984,0.702,0.0,100.0,491.19,606.8,317
19.9985,0.7019,0.0,100.0,491.19,606.93,327
19.9986,0.7018,0.0,100.0,491.19,607.76,360
19.9987,0.702,0.0,100.0,491.19,607.37,349
19.9988,0.702,0.0,100.0,491.19,606.56,307
19.9989,0.702,0.0,100.0,491.19,608.06,366
19.999,0.702,0.0,100.0,491.19,606.66,312
19.9991,0.702,0.0,100.0,491.19,607.75,359
19.9992,0.7019,0.0,100.0,491.19,608.13,368
19.9993,0.702,0.0,100.0,491.19,606.87,322
19.9994,0.7019,0.0,100.0,491.19,607.19,343
19.9995,0.702,0.0,100.0,491.19,607.5,355
19.9996,0.702,0.0,100.0,491.19,606.84,320
19.9997,0.702,0.0,100.0,491.19,606.46,305
19.9998,0.702,0.0,100.0,491.19,606.7,314
19.9999,0.7019,0.0,100.0,491.19,606.21,301
20.0,0.702,0.0,100.0,491.19,606.93,327
20.0001,0.702,0.0,100.0,491.19,607.83,361
20.0002,0.702,0.0,100.0,491.19,607.44,353
20.0003,0.702,0.0,100.0,491.19,607.06,336
20.0004,0.702,0.0,100.0,491.19,607.09,338
20.0005,0.702,0.0,100.0,491.19,606.66,312
20.0006,0.7019,0.0,100.0,491.19,606.15,300
20.0007,0.702,0.0,100.0,491.19,607.59,357
20.0008,0.7019,0.0,100.0,491.19,608.17,371
20.0009,0.702,0.0,100.0,491.19,607.35,347
20.001,0.702,0.0,100.0,491.19,608.2,373
20.0011,0.702,0.0,100.0,491.19,607.36,348
20.0012,0.7019,0.0,100.0,491.19,607.17,342
20.0013,0.702,0.0,100.0,491.19,607.14,340
20.0014,0.702,0.0,100.0,491.19,607.08,337
20.0015,0.702,0.0,100.0,491.19,608.16,370
20.0016,0.702,0.0,100.0,491.19,606.88,323
20.0017,0.702,0.0,100.0,491.19,607.41,352
20.0018,0.702,0.0,100.0,491.19,605.96,298
20.0019,0.702,0.0,100.0,491.19,606.61,309
20.002,0.702,0.0,100.0,491.19,606.07,299
20.0021,0.702,0.0,100.0,491.19,607.92,364
20.0022,0.702,0.0,100.0,491.19,607.31,344
20.0023,0.702,0.0,100.0,491.19,607.06,336
20.0024,0.702,0.0,100.0,491.19,606.88,323
20.0025,0.7019,0.0,100.0,491.19,607.15,341
20.0026,0.702,0.0,100.0,491.19,608.98,376
20.0027,0.702,0.0,100.0,491.19,606.27,302
20.0028,0.702,0.0,100.0,491.19,607.45,354
20.0029,0.702,0.0,100.0,491.19,607.0,333
20.003,0.702,0.0,100.0,491.19,607.17,342
20.0031,0.7019,0.0,100.0,491.19,606.65,311
20.0032,0.702,0.0,100.0,491.19,606.73,315
20.0033,0.702,0.0,100.0,491.19,606.79,316
20.0034,0.702,0.0,100.0,491.19,606.98,331
20.0035,0.7019,0.0,100.0,491.19,607.9,363
20.0036,0.7019,0.0,100.0,491.19,606.96,330
20.0037,0.702,0.0,100.0,491.19,607.39,351
20.0038,0.702,0.0,100.0,491.19,607.38,350
20.0039,0.702,0.0,100.0,491.19,607.02,334
20.004,0.702,0.0,100.0,491.19,607.5,355
20.0041,0.7019,0.0,100.0,491.19,606.36,303
20.0042,0.702,0.0,100.0,491.19,607.31,344
20.0043,0.702,0.0,100.0,491.19,607.34,346
20.0044,0.7018,0.0,100.0,491.19,606.95,329
20.0045,0.7019,0.0,100.0,491.19,606.67,313
20.0046,0.702,0.0,100.0,491.19,606.4,304
20.0047,0.702,0.0,100.0,491.19,606.91,326
20.0048,0.7019,0.0,100.0,491.19,606.56,307
20.0049,0.7019,0.0,100.0,491.19,606.8,317
20.005,0.7019,0.0,100.0,491.19,608.18,372
20.0051,0.702,0.0,100.0,491.19,607.17,342
20.0052,0.702,0.0,100.0,491.19,606.55,306
20.0053,0.702,0.0,100.0,491.19,606.83,319
20.0054,0.7019,0.0,100.0,491.19,607.14,340
20.0055,0.702,0.0,100.0,491.19,606.89,324
20.0056,0.702,0.0,100.0,491.19,607.32,345
20.0057,0.702,0.0,100.0,491.19,608.04,365
20.0058,0.702,0.0,100.0,491.19,607.45,354
20.0059,0.702,0.0,100.0,491.19,607.65,358
20.006,0.7019,0.0,100.0,491.19,606.82,318
20.0061,0.702,0.0,100.0,491.19,607.12,339
20.0062,0.7019,0.0,100.0,491.19,607.85,362
20.0063,0.7019,0.0,100.0,491.19,607.39,351
20.0064,0.702,0.0,100.0,491.19,606.99,332
20.0065,0.702,0.0,100.0,491.19,607.06,336
20.0066,0.702,0.0,100.0,491.19,607.41,352
20.0067,0.702,0.0,100.0,491.19,607.02,334
20.0068,0.702,0.0,100.0,491.19,606.94,328
20.0069,0.702,0.0,100.0,491.19,608.14,369
20.007,0.7019,0.0,100.0,491.19,606.46,305
20.0071,0.702,0.0,100.0,491.19,606.58,308
20.0072,0.7019,0.0,100.0,491.19,607.58,356
20.0073,0.702,0.0,100.0,491.19,607.08,337
20.0074,0.7019,0.0,100.0,491.19,606.86,321
20.0075,0.702,0.0,100.0,491.19,606.9,325
20.0076,0.702,0.0,100.0,491.19,606.63,310
20.0077,0.702,0.0,100.0,491.19,607.05,335
20.0078,0.7019,0.0,100.0,491.19,608.93,375
20.0079,0.702,0.0,100.0,491.19,608.39,374
20.008,0.702,0.0,100.0,491.19,606.9,325
24.998,0.622,0.0,60.0,462.54,536.65,40
24.9981,0.622,0.0,60.0,462.54,537.21,70
24.9982,0.622,0.0,60.0,462.54,536.94,61
24.9983,0.6219,0.0,60.0,462.54,536.86,57
24.9984,0.622,0.0,60.0,462.54,536.55,30
24.9985,0.622,0.0,60.0,462.54,536.98,64
24.9986,0.6219,0.0,60.0,462.54,536.32,14
24.9987,0.622,0.0,60.0,462.54,536.57,32
24.9988,0.6219,0.0,60.0,462.54,537.31,71
24.9989,0.622,0.0,60.0,462.54,536.16,5
24.999,0.622,0.0,60.0,462.54,536.76,49
24.9991,0.622,0.0,60.0,462.54,537.19,69
24.9992,0.622,0.0,60.0,462.54,536.89,58
24.9993,0.6219,0.0,60.0,462.54,537.21,70
24.9994,0.6219,0.0,60.0,462.54,536.24,10
24.9995,0.6219,0.0,60.0,462.54,536.45,22
24.9996,0.622,0.0,60.0,462.54,536.74,47
24.9997,0.6219,0.0,60.0,462.54,536.25,11
24.9998,0.6219,0.0,60.0,462.54,536.77,50
24.9999,0.622,0.0,60.0,462.54,536.62,37
25.0,0.6219,0.0,60.0,462.54,536.12,4
25.0001,0.622,0.0,60.0,462.54,537.37,74
25.0002,0.622,0.0,60.0,462.54,536.59,34
25.0003,0.622,0.0,60.0,462.54,537.11,66
25.0004,0.622,0.0,60.0,462.54,537.15,67
25.0005,0.622,0.0,60.0,462.54,536.47,24
25.0006,0.622,0.0,60.0,462.54,536.83,54
25.0007,0.622,0.0,60.0,462.54,536.93,60
25.0008,0.6219,0.0,60.0,462.54,536.7,44
25.0009,0.622,0.0,60.0,462.54,536.55,30
25.001,0.622,0.0,60.0,462.54,536.58,33
25.0011,0.6219,0.0,60.0,462.54,536.64,39
25.0012,0.6219,0.0,60.0,462.54,536.85,56
25.0013,0.622,0.0,60.0,462.54,536.55,30
25.0014,0.6219,0.0,60.0,462.54,536.81,52
25.0015,0.6219,0.0,60.0,462.54,536.91,59
25.0016,0.6219,0.0,60.0,462.54,536.95,62
25.0017,0.6219,0.0,60.0,462.54,536.5,26
25.0018,0.622,0.0,60.0,462.54,536.54,29
25.0019,0.622,0.0,60.0,462.54,536.35,17
25.002,0.622,0.0,60.0,462.54,537.33,72
25.0021,0.622,0.0,60.0,462.54,536.65,40
25.0022,0.6219,0.0,60.0,462.54,536.84,55
25.0023,0.6219,0.0,60.0,462.54,536.61,36
25.0024,0.622,0.0,60.0,462.54,536.67,41
25.0025,0.6219,0.0,60.0,462.54,536.98,64
25.0026,0.6219,0.0,60.0,462.54,536.34,16
25.0027,0.622,0.0,60.0,462.54,536.41,19
25.0028,0.622,0.0,60.0,462.54,536.68,42
25.0029,0.6219,0.0,60.0,462.54,536.72,45
25.003,0.6219,0.0,60.0,462.54,536.63,38
25.0031,0.622,0.0,60.0,462.54,536.94,61
25.0032,0.622,0.0,60.0,462.54,536.75,48
25.0033,0.622,0.0,60.0,462.54,537.21,70
25.0034,0.6219,0.0,60.0,462.54,536.54,29
25.0035,0.622,0.0,60.0,462.54,536.59,34
25.0036,0.622,0.0,60.0,462.54,536.62,37
25.0037,0.622,0.0,60.0,462.54,537.34,73
25.0038,0.622,0.0,60.0,462.54,536.67,41
25.0039,0.6219,0.0,60.0,462.54,536.69,43
25.004,0.622,0.0,60.0,462.54,536.36,18
25.0041,0.622,0.0,60.0,462.54,536.49,25
25.0042,0.622,0.0,60.0,462.54,536.3,12
25.0043,0.622,0.0,60.0,462.54,536.31,13
25.0044,0.622,0.0,60.0,462.54,536.74,47
25.0045,0.6219,0.0,60.0,462.54,536.75,48
25.0046,0.622,0.0,60.0,462.54,536.56,31
25.0047,0.622,0.0,60.0,462.54,536.33,15
25.0048,0.622,0.0,60.0,462.54,536.55,30
25.0049,0.622,0.0,60.0,462.54,536.6,35
25.005,0.622,0.0,60.0,462.54,536.08,2
25.0051,0.622,0.0,60.0,462.54,536.82,53
25.0052,0.622,0.0,60.0,462.54,537.16,68
25.0053,0.6219,0.0,60.0,462.54,536.43,21
25.0054,0.622,0.0,60.0,462.54,536.23,9
25.0055,0.6219,0.0,60.0,462.54,535.85,0
25.0056,0.622,0.0,60.0,462.54,535.93,1
25.0057,0.622,0.0,60.0,462.54,537.06,65
25.0058,0.622,0.0,60.0,462.54,536.43,21
25.0059,0.6219,0.0,60.0,462.54,536.52,28
25.006,0.6219,0.0,60.0,462.54,536.18,6
25.0061,0.622,0.0,60.0,462.54,536.97,63
25.0062,0.6218,0.0,60.0,462.54,536.62,37
25.0063,0.6219,0.0,60.0,462.54,536.1,3
25.0064,0.622,0.0,60.0,462.54,537.06,65
25.0065,0.6219,0.0,60.0,462.54,536.55,30
25.0066,0.622,0.0,60.0,462.54,536.22,8
25.0067,0.6219,0.0,60.0,462.54,536.86,57
25.0068,0.622,0.0,60.0,462.54,536.59,34
25.0069,0.622,0.0,60.0,462.54,536.46,23
25.007,0.622,0.0,60.0,462.54,535.85,0
25.0071,0.6219,0.0,60.0,462.54,536.73,46
25.0072,0.6219,0.0,60.0,462.54,536.23,9
25.0073,0.622,0.0,60.0,462.54,536.2,7
25.0074,0.622,0.0,60.0,462.54,536.42,20
25.0075,0.622,0.0,60.0,462.54,536.56,31
25.0076,0.6219,0.0,60.0,462.54,536.64,39
25.0077,0.6219,0.0,60.0,462.54,536.51,27
25.0078,0.622,0.0,60.0,462.54,536.49,25
25.0079,0.622,0.0,60.0,462.54,536.79,51
25.008,0.622,0.0,60.0,462.54,537.06,65
34.998,0.8417,0.0,100.0,449.44,556.05,212
34.9981,0.842,0.0,100.0,449.44,556.4,221
34.9982,0.842,0.0,100.0,449.44,555.58,195
34.9983,0.8419,0.0,100.0,449.44,555.29,177
34.9984,0.8419,0.0,100.0,449.44,555.5,192
34.9985,0.842,0.0,100.0,449.44,555.09,168
34.9986,0.842,0.0,100.0,449.44,555.38,184
34.9987,0.8419,0.0,100.0,449.44,555.33,181
34.9988,0.842,0.0,100.0,449.44,555.07,166
34.9989,0.842,0.0,100.0,449.44,555.07,166
34.999,0.842,0.0,100.0,449.44,555.1,169
34.9991,0.842,0.0,100.0,449.44,554.79,153
34.9992,0.842,0.0,100.0,449.44,555.77,203
34.9993,0.842,0.0,100.0,449.44,554.53,147
34.9994,0.842,0.0,100.0,449.44,555.66,198
34.9995,0.842,0.0,100.0,449.44,555.31,179
34.9996,0.842,0.0,100.0,449.44,554.77,152
34.9997,0.842,0.0,100.0,449.44,555.32,180
34.9998,0.8419,0.0,100.0,449.44,555.57,194
34.9999,0.8418,0.0,100.0,449.44,556.19,217
35.0,0.842,0.0,100.0,449.44,555.95,208
35.0001,0.842,0.0,100.0,449.44,555.5,192
35.0002,0.842,0.0,100.0,449.44,555.46,190
35.0003,0.842,0.0,100.0,449.44,555.32,180
35.0004,0.8419,0.0,100.0,449.44,556.0,210
35.0005,0.842,0.0,100.0,449.44,555.31,179
35.0006,0.842,0.0,100.0,449.44,555.73,201
35.0007,0.8419,0.0,100.0,449.44,555.96,209
35.0008,0.842,0.0,100.0,449.44,554.79,153
35.0009,0.8419,0.0,100.0,449.44,555.62,197
35.001,0.842,0.0,100.0,449.44,555.1,169
35.0011,0.842,0.0,100.0,449.44,555.06,165
35.0012,0.842,0.0,100.0,449.44,555.39,185
35.0013,0.842,0.0,100.0,449.44,555.18,172
35.0014,0.842,0.0,100.0,449.44,555.8,204
35.0015,0.842,0.0,100.0,449.44,555.53,193
35.0016,0.842,0.0,100.0,449.44,555.76,202
35.0017,0.842,0.0,100.0,449.44,557.04,224
35.0018,0.842,0.0,100.0,449.44,555.31,179
35.0019,0.842,0.0,100.0,449.44,555.01,161
35.002,0.842,0.0,100.0,449.44,555.02,162
35.0021,0.8419,0.0,100.0,449.44,556.01,211
35.0022,0.842,0.0,100.0,449.44,555.94,207
35.0023,0.842,0.0,100.0,449.44,556.25,218
35.0024,0.8418,0.0,100.0,449.44,555.37,183
35.0025,0.842,0.0,100.0,449.44,555.41,187
35.0026,0.842,0.0,100.0,449.44,554.84,155
35.0027,0.842,0.0,100.0,449.44,555.26,175
35.0028,0.842,0.0,100.0,449.44,555.49,191
35.0029,0.842,0.0,100.0,449.44,555.34,182
35.003,0.842,0.0,100.0,449.44,556.07,213
35.0031,0.842,0.0,100.0,449.44,555.8,204
35.0032,0.842,0.0,100.0,449.44,555.05,164
35.0033,0.8419,0.0,100.0,449.44,554.91,159
35.0034,0.842,0.0,100.0,449.44,555.09,168
35.0035,0.842,0.0,100.0,449.44,554.99,160
35.0036,0.842,0.0,100.0,449.44,556.74,223
35.0037,0.8419,0.0,100.0,449.44,555.08,167
35.0038,0.8419,0.0,100.0,449.44,556.13,216
35.0039,0.842,0.0,100.0,449.44,555.12,170
35.004,0.842,0.0,100.0,449.44,555.3,178
35.0041,0.842,0.0,100.0,449.44,555.76,202
35.0042,0.842,0.0,100.0,449.44,554.75,151
35.0043,0.8417,0.0,100.0,449.44,556.19,217
35.0044,0.842,0.0,100.0,449.44,555.08,167
35.0045,0.842,0.0,100.0,449.44,556.27,219
35.0046,0.842,0.0,100.0,449.44,555.86,205
35.0047,0.8419,0.0,100.0,449.44,554.6,149
35.0048,0.8419,0.0,100.0,449.44,554.89,158
35.0049,0.842,0.0,100.0,449.44,555.67,199
35.005,0.842,0.0,100.0,449.44,555.15,171
35.0051,0.842,0.0,100.0,449.44,556.28,220
35.0052,0.842,0.0,100.0,449.44,554.64,150
35.0053,0.842,0.0,100.0,449.44,556.08,214
35.0054,0.842,0.0,100.0,449.44,555.43,188
35.0055,0.8419,0.0,100.0,449.44,556.08,214
35.0056,0.842,0.0,100.0,449.44,555.45,189
35.0057,0.8419,0.0,100.0,449.44,556.42,222
35.0058,0.842,0.0,100.0,449.44,555.28,176
35.0059,0.8419,0.0,100.0,449.44,555.58,195
35.006,0.842,0.0,100.0,449.44,555.77,203
35.0061,0.842,0.0,100.0,449.44,554.6,149
35.0062,0.8419,0.0,100.0,449.44,554.86,156
35.0063,0.842,0.0,100.0,449.44,554.87,157
35.0064,0.8419,0.0,100.0,449.44,555.03,163
35.0065,0.842,0.0,100.0,449.44,555.5,192
35.0066,0.842,0.0,100.0,449.44,555.33,181
35.0067,0.842,0.0,100.0,449.44,555.87,206
35.0068,0.8419,0.0,100.0,449.44,555.66,198
35.0069,0.8418,0.0,100.0,449.44,555.72,200
35.007,0.842,0.0,100.0,449.44,555.61,196
35.0071,0.842,0.0,100.0,449.44,556.09,215
35.0072,0.8419,0.0,100.0,449.44,554.56,148
35.0073,0.842,0.0,100.0,449.44,554.81,154
35.0074,0.842,0.0,100.0,449.44,555.73,201
35.0075,0.842,0.0,100.0,449.44,555.21,173
35.0076,0.842,0.0,100.0,449.44,555.02,162
35.0077,0.842,0.0,100.0,449.44,555.41,187
35.0078,0.842,0.0,100.0,449.44,555.4,186
35.0079,0.842,0.0,100.0,449.44,555.66,198
35.008,0.8419,0.0,100.0,449.44,555.22,174
41.998,0.842,0.0,100.0,445.0,549.18,102
41.9981,0.842,0.0,100.0,445.0,549.05,95
41.9982,0.842,0.0,100.0,445.0,549.75,136
41.9983,0.842,0.0,100.0,445.0,549.57,127
41.9984,0.842,0.0,100.0,445.0,549.31,108
41.9985,0.842,0.0,100.0,445.0,549.42,114
41.9986,0.842,0.0,100.0,445.0,549.29,106
41.9987,0.8419,0.0,100.0,445.0,549.48,120
41.9988,0.842,0.0,100.0,445.0,548.74,80
41.9989,0.842,0.0,100.0,445.0,549.48,120
41.999,0.842,0.0,100.0,445.0,549.44,116
41.9991,0.842,0.0,100.0,445.0,550.37,145
41.9992,0.842,0.0,100.0,445.0,549.79,139
41.9993,0.842,0.0,100.0,445.0,549.31,108
41.9994,0.842,0.0,100.0,445.0,549.02,92
41.9995,0.842,0.0,100.0,445.0,549.3,107
41.9996,0.842,0.0,100.0,445.0,548.75,81
41.9997,0.842,0.0,100.0,445.0,549.01,91
41.9998,0.842,0.0,100.0,445.0,549.52,123
41.9999,0.8419,0.0,100.0,445.0,548.58,76
42.0,0.842,0.0,100.0,445.0,548.7,77
42.0001,0.842,0.0,100.0,445.0,549.67,132
42.0002,0.842,0.0,100.0,445.0,548.9,86
42.0003,0.842,0.0,100.0,445.0,549.76,137
42.0004,0.842,0.0,100.0,445.0,549.39,113
42.0005,0.842,0.0,100.0,445.0,549.11,97
42.0006,0.842,0.0,100.0,445.0,550.21,144
42.0007,0.842,0.0,100.0,445.0,548.97,90
42.0008,0.8419,0.0,100.0,445.0,549.05,95
42.0009,0.842,0.0,100.0,445.0,548.52,75
42.001,0.842,0.0,100.0,445.0,549.87,143
42.0011,0.842,0.0,100.0,445.0,549.62,129
42.0012,0.842,0.0,100.0,445.0,549.38,112
42.0013,0.842,0.0,100.0,445.0,549.35,110
42.0014,0.8419,0.0,100.0,445.0,549.86,142
42.0015,0.8419,0.0,100.0,445.0,549.47,119
42.0016,0.842,0.0,100.0,445.0,549.55,125
42.0017,0.842,0.0,100.0,445.0,549.3,107
42.0018,0.842,0.0,100.0,445.0,549.42,114
42.0019,0.842,0.0,100.0,445.0,549.15,101
42.002,0.842,0.0,100.0,445.0,549.04,94
42.0021,0.842,0.0,100.0,445.0,549.23,104
42.0022,0.8419,0.0,100.0,445.0,549.35,110
42.0023,0.842,0.0,100.0,445.0,549.12,98
42.0024,0.842,0.0,100.0,445.0,548.95,89
42.0025,0.842,0.0,100.0,445.0,549.02,92
42.0026,0.842,0.0,100.0,445.0,548.85,83
42.0027,0.842,0.0,100.0,445.0,549.56,126
42.0028,0.842,0.0,100.0,445.0,549.01,91
42.0029,0.842,0.0,100.0,445.0,549.8,140
42.003,0.842,0.0,100.0,445.0,549.47,119
42.0031,0.842,0.0,100.0,445.0,549.13,99
42.0032,0.842,0.0,100.0,445.0,548.71,78
42.0033,0.842,0.0,100.0,445.0,549.59,128
42.0034,0.842,0.0,100.0,445.0,549.48,120
42.0035,0.842,0.0,100.0,445.0,549.14,100
42.0036,0.8419,0.0,100.0,445.0,549.52,123
42.0037,0.842,0.0,100.0,445.0,548.94,88
42.0038,0.842,0.0,100.0,445.0,548.95,89
42.0039,0.842,0.0,100.0,445.0,549.65,131
42.004,0.842,0.0,100.0,445.0,549.08,96
42.0041,0.842,0.0,100.0,445.0,549.32,109
42.0042,0.842,0.0,100.0,445.0,548.73,79
42.0043,0.842,0.0,100.0,445.0,549.25,105
42.0044,0.842,0.0,100.0,445.0,549.86,142
42.0045,0.8419,0.0,100.0,445.0,549.43,115
42.0046,0.842,0.0,100.0,445.0,548.92,87
42.0047,0.842,0.0,100.0,445.0,549.35,110
42.0048,0.8419,0.0,100.0,445.0,549.63,130
42.0049,0.842,0.0,100.0,445.0,549.68,133
42.005,0.842,0.0,100.0,445.0,549.03,93
42.0051,0.842,0.0,100.0,445.0,549.5,121
42.0052,0.842,0.0,100.0,445.0,549.04,94
42.0053,0.842,0.0,100.0,445.0,549.82,141
42.0054,0.842,0.0,100.0,445.0,549.55,125
42.0055,0.842,0.0,100.0,445.0,549.46,118
42.0056,0.842,0.0,100.0,445.0,549.59,128
42.0057,0.842,0.0,100.0,445.0,549.11,97
